Controller,Input,Set,Height,CentreX,Left Base,Right Base,Left Top,Right Top
7187,0,1,1,500,399,435,221,183
7187,0,2,1,1000,359,0,175,0
7187,1,0,1,-30,0,21,0,9
7187,1,1,1,0,25,21,14,10
7187,1,2,1,30,26,0,10,0
7188,0,0,1,0,0,361,0,160
7188,0,1,1,500,362,373,205,249
7188,0,2,1,1000,388,0,269,0
7188,1,0,1,-30,0,24,0,9
7188,1,1,1,0,21,21,12,14
7188,1,2,1,30,24,0,12,0
7189,0,0,1,0,0,419,0,222
7189,0,1,1,500,366,384,200,200
7189,0,2,1,1000,391,0,227,0
7189,1,0,1,-30,0,24,0,9
7189,1,1,1,0,21,21,12,14
7189,1,2,1,30,24,0,12,0
7190,0,0,1,0,0,395,0,219
7190,0,1,1,500,395,391,221,226
7190,0,2,1,1000,436,0,233,0
7190,1,0,1,-30,0,24,0,15
7190,1,1,1,0,22,22,10,11
7190,1,2,1,30,23,0,10,0
7191,0,0,1,0,0,412,0,205
7191,0,1,1,500,365,359,188,234
7191,0,2,1,1000,416,0,216,0
7191,1,0,1,-30,0,21,0,9
7191,1,1,1,0,25,23,10,12
7191,1,2,1,30,25,0,12,0
7192,0,0,1,0,0,412,0,156
7192,0,1,1,500,365,359,188,234
7192,0,2,1,1000,439,0,216,0
7192,1,0,1,-30,0,24,0,9
7192,1,1,1,0,21,21,12,14
7192,1,2,1,30,24,0,12,0
7193,0,0,1,0,0,419,0,187
7193,0,1,1,500,365,385,200,200
7193,0,2,1,1000,387,0,227,0
7193,1,0,1,-30,0,24,0,9
7193,1,1,1,0,21,21,12,14
7193,1,2,1,30,24,0,12,0
7194,0,0,1,0,0,407,0,184
7194,0,1,1,500,408,425,126,185
7194,0,2,1,1000,343,0,208,0
7194,1,0,1,-30,0,21,0,13
7194,1,1,1,0,26,21,14,9
7194,1,2,1,30,24,0,13,0
7195,0,0,1,0,0,438,0,249
7195,0,1,1,500,389,368,247,152
7195,0,2,1,1000,368,0,156,0
7195,1,0,1,-30,0,26,0,13
7195,1,1,1,0,26,27,9,14
7195,1,2,1,30,27,0,10,0
7196,0,0,1,0,0,396,0,216
7196,0,1,1,500,375,444,235,178
7196,0,2,1,1000,441,0,152,0
7196,1,0,1,-30,0,25,0,9
7196,1,1,1,0,21,25,15,16
7196,1,2,1,30,22,0,14,0
7197,0,0,1,0,0,482,0,235
7197,0,1,1,500,439,358,206,185
7197,0,2,1,1000,361,0,216,0
7197,1,0,1,-30,0,25,0,13
7197,1,1,1,0,21,24,9,14
7197,1,2,1,30,26,0,12,0
7198,0,0,1,0,0,387,0,148
7198,0,1,1,500,361,406,237,161
7198,0,2,1,1000,405,0,174,0
7198,1,0,1,-30,0,25,0,12
7198,1,1,1,0,22,21,11,13
7198,1,2,1,30,23,0,15,0
7199,0,0,1,0,0,365,0,189
7199,0,1,1,500,411,442,185,188
7199,0,2,1,1000,426,0,159,0
7199,1,0,1,-30,0,26,0,14
7199,1,1,1,0,21,23,10,10
7199,1,2,1,30,24,0,12,0
7200,0,0,1,0,0,392,0,193
7200,0,1,1,500,359,395,225,166
7200,0,2,1,1000,387,0,164,0
7200,1,0,1,-30,0,25,0,12
7200,1,1,1,0,22,21,11,13
7200,1,2,1,30,23,0,14,0
7201,0,0,1,0,0,407,0,184
7201,0,1,1,500,408,425,126,185
7201,0,2,1,1000,371,0,208,0
7201,1,0,1,-30,0,23,0,14
7201,1,1,1,0,25,23,14,15
7201,1,2,1,30,23,0,9,0
7202,0,0,1,0,0,404,0,121
7202,0,1,1,500,365,438,193,138
7202,0,2,1,1000,419,0,245,0
7202,1,0,1,-30,0,25,0,9
7202,1,1,1,0,23,23,13,14
7202,1,2,1,30,22,0,14,0
7203,0,0,1,0,0,363,0,222
7203,0,1,1,500,437,372,227,180
7203,0,2,1,1000,386,0,198,0
7203,1,0,1,-30,0,26,0,14
7203,1,1,1,0,23,23,10,10
7203,1,2,1,30,25,0,12,0
7204,0,0,1,0,0,363,0,207
7204,0,1,1,500,432,417,201,222
7204,0,2,1,1000,410,0,209,0
7204,1,0,1,-30,0,25,0,9
7204,1,1,1,0,21,25,13,14
7204,1,2,1,30,22,0,14,0
7205,0,0,1,0,0,405,0,192
7205,0,1,1,500,391,421,220,166
7205,0,2,1,1000,419,0,174,0
7205,1,0,1,-30,0,21,0,13
7205,1,1,1,0,22,24,9,10
7205,1,2,1,30,21,0,11,0
7206,0,0,1,0,0,419,0,239
7206,0,1,1,500,365,385,245,155
7206,0,2,1,1000,387,0,227,0
7206,1,0,1,-30,0,24,0,9
7206,1,1,1,0,19,19,12,14
7206,1,2,1,30,24,0,12,0
7207,0,0,1,0,0,426,0,161
7207,0,1,1,500,455,374,150,166
7207,0,2,1,1000,439,0,191,0
7207,1,0,1,-30,0,21,0,13
7207,1,1,1,0,22,24,9,10
7207,1,2,1,30,21,0,11,0
7208,0,0,1,0,0,407,0,184
7208,0,1,1,500,408,425,126,185
7208,0,2,1,1000,343,0,250,0
7208,1,0,1,-30,0,21,0,10
7208,1,1,1,0,26,21,11,13
7208,1,2,1,30,25,0,11,0
7209,0,0,1,0,0,444,0,185
7209,0,1,1,500,372,430,217,187
7209,0,2,1,1000,411,0,209,0
7209,1,0,1,-30,0,26,0,9
7209,1,1,1,0,21,21,12,14
7209,1,2,1,30,24,0,10,0
7210,0,0,1,0,0,369,0,159
7210,0,1,1,500,354,399,143,213
7210,0,2,1,1000,382,0,173,0
7210,1,0,1,-30,0,22,0,11
7210,1,1,1,0,24,21,9,10
7210,1,2,1,30,25,0,14,0
7211,0,0,1,0,0,369,0,247
7211,0,1,1,500,381,397,194,157
7211,0,2,1,1000,404,0,189,0
7211,1,0,1,-30,0,26,0,9
7211,1,1,1,0,21,21,12,14
7211,1,2,1,30,24,0,10,0
7212,0,0,1,0,0,442,0,168
7212,0,1,1,500,383,351,200,197
7212,0,2,1,1000,372,0,200,0
7212,1,0,1,-30,0,22,0,11
7212,1,1,1,0,26,21,13,12
7212,1,2,1,30,23,0,12,0
7213,0,0,1,0,0,403,0,220
7213,0,1,1,500,376,387,241,216
7213,0,2,1,1000,412,0,227,0
7213,1,0,1,-30,0,23,0,13
7213,1,1,1,0,21,23,10,12
7213,1,2,1,30,23,0,12,0
7214,0,0,1,0,0,378,0,222
7214,0,1,1,500,417,400,224,197
7214,0,2,1,1000,399,0,151,0
7214,1,0,1,-30,0,22,0,12
7214,1,1,1,0,21,21,12,14
7214,1,2,1,30,24,0,14,0
7215,0,0,1,0,0,338,0,207
7215,0,1,1,500,407,383,249,183
7215,0,2,1,1000,380,0,241,0
7215,1,0,1,-30,0,26,0,11
7215,1,1,1,0,24,26,9,14
7215,1,2,1,30,25,0,13,0
7216,0,0,1,0,0,447,0,190
7216,0,1,1,500,401,436,159,180
7216,0,2,1,1000,383,0,164,0
7216,1,0,1,-30,0,24,0,9
7216,1,1,1,0,21,21,12,14
7216,1,2,1,30,24,0,12,0
7217,0,0,1,0,0,386,0,247
7217,0,1,1,500,433,442,183,183
7217,0,2,1,1000,373,0,206,0
7217,1,0,1,-30,0,23,0,9
7217,1,1,1,0,23,24,12,12
7217,1,2,1,30,24,0,8,0
7218,0,0,1,0,0,401,0,162
7218,0,1,1,500,358,420,204,277
7218,0,2,1,1000,425,0,240,0
7218,1,0,1,-30,0,24,0,9
7218,1,1,1,0,21,21,12,14
7218,1,2,1,30,24,0,12,0
7219,0,0,1,0,0,423,0,163
7219,0,1,1,500,351,475,245,220
7219,0,2,1,1000,369,0,215,0
7219,1,0,1,-30,0,23,0,9
7219,1,1,1,0,23,24,12,12
7219,1,2,1,30,24,0,8,0
7220,0,0,1,0,0,401,0,162
7220,0,1,1,500,358,420,204,277
7220,0,2,1,1000,425,0,254,0
7220,1,0,1,-30,0,22,0,9
7220,1,1,1,0,21,21,11,13
7220,1,2,1,30,24,0,12,0
7221,0,0,1,0,0,426,0,218
7221,0,1,1,500,364,401,154,189
7221,0,2,1,1000,418,0,229,0
7221,1,0,1,-30,0,24,0,11
7221,1,1,1,0,26,22,14,13
7221,1,2,1,30,23,0,13,0
7222,0,0,1,0,0,405,0,241
7222,0,1,1,500,350,363,223,208
7222,0,2,1,1000,420,0,237,0
7222,1,0,1,-30,0,23,0,9
7222,1,1,1,0,25,22,9,11
7222,1,2,1,30,26,0,10,0
7223,0,0,1,0,0,396,0,216
7223,0,1,1,500,408,497,235,178
7223,0,2,1,1000,441,0,152,0
7223,1,0,1,-30,0,22,0,10
7223,1,1,1,0,21,23,9,13
7223,1,2,1,30,23,0,12,0
7224,0,0,1,0,0,410,0,177
7224,0,1,1,500,365,443,191,174
7224,0,2,1,1000,395,0,184,0
7224,1,0,1,-30,0,26,0,14
7224,1,1,1,0,22,24,8,12
7224,1,2,1,30,23,0,12,0
7225,0,0,1,0,0,410,0,210
7225,0,1,1,500,365,443,191,174
7225,0,2,1,1000,395,0,184,0
7225,1,0,1,-30,0,21,0,13
7225,1,1,1,0,23,23,9,11
7225,1,2,1,30,24,0,14,0
7226,0,0,1,0,0,411,0,207
7226,0,1,1,500,432,417,225,198
7226,0,2,1,1000,376,0,224,0
7226,1,0,1,-30,0,24,0,7
7226,1,1,1,0,21,21,12,14
7226,1,2,1,30,24,0,12,0
7227,0,0,1,0,0,385,0,154
7227,0,1,1,500,362,357,174,159
7227,0,2,1,1000,351,0,223,0
7227,1,0,1,-30,0,24,0,13
7227,1,1,1,0,23,23,11,14
7227,1,2,1,30,26,0,12,0
7228,0,0,1,0,0,415,0,169
7228,0,1,1,500,375,354,202,245
7228,0,2,1,1000,410,0,208,0
7228,1,0,1,-30,0,23,0,14
7228,1,1,1,0,23,25,13,14
7228,1,2,1,30,23,0,9,0
7229,0,0,1,0,0,389,0,165
7229,0,1,1,500,365,438,228,173
7229,0,2,1,1000,419,0,245,0
7229,1,0,1,-30,0,24,0,9
7229,1,1,1,0,21,21,12,14
7229,1,2,1,30,22,0,12,0
7230,0,0,1,0,0,447,0,242
7230,0,1,1,500,404,426,193,173
7230,0,2,1,1000,404,0,184,0
7230,1,0,1,-30,0,24,0,11
7230,1,1,1,0,23,25,10,10
7230,1,2,1,30,25,0,13,0
7231,0,0,1,0,0,353,0,224
7231,0,1,1,500,370,432,174,204
7231,0,2,1,1000,353,0,176,0
7231,1,0,1,-30,0,22,0,12
7231,1,1,1,0,24,21,9,10
7231,1,2,1,30,25,0,14,0
7232,0,0,1,0,0,435,0,238
7232,0,1,1,500,363,442,176,205
7232,0,2,1,1000,431,0,213,0
7232,1,0,1,-30,0,22,0,10
7232,1,1,1,0,19,26,11,13
7232,1,2,1,30,26,0,10,0
7233,0,0,1,0,0,357,0,191
7233,0,1,1,500,402,375,207,219
7233,0,2,1,1000,422,0,203,0
7233,1,0,1,-30,0,23,0,13
7233,1,1,1,0,26,25,12,12
7233,1,2,1,30,25,0,9,0
7234,0,0,1,0,0,309,0,170
7234,0,1,1,500,359,375,221,194
7234,0,2,1,1000,418,0,195,0
7234,1,0,1,-30,0,19,0,14
7234,1,1,1,0,21,21,9,13
7234,1,2,1,30,26,0,13,0
7235,0,0,1,0,0,404,0,201
7235,0,1,1,500,360,439,205,176
7235,0,2,1,1000,431,0,213,0
7235,1,0,1,-30,0,23,0,13
7235,1,1,1,0,26,25,12,12
7235,1,2,1,30,25,0,9,0
7236,0,0,1,0,0,391,0,152
7236,0,1,1,500,365,399,165,234
7236,0,2,1,1000,447,0,174,0
7236,1,0,1,-30,0,19,0,14
7236,1,1,1,0,21,21,11,11
7236,1,2,1,30,26,0,13,0
7237,0,0,1,0,0,371,0,256
7237,0,1,1,500,365,385,200,200
7237,0,2,1,1000,387,0,227,0
7237,1,0,1,-30,0,24,0,7
7237,1,1,1,0,21,21,12,14
7237,1,2,1,30,24,0,12,0
7238,0,0,1,0,0,362,0,185
7238,0,1,1,500,446,376,197,225
7238,0,2,1,1000,325,0,242,0
7238,1,0,1,-30,0,21,0,12
7238,1,1,1,0,22,21,11,7
7238,1,2,1,30,26,0,14,0
7239,0,0,1,0,0,373,0,231
7239,0,1,1,500,391,417,156,177
7239,0,2,1,1000,356,0,223,0
7239,1,0,1,-30,0,23,0,12
7239,1,1,1,0,25,22,12,14
7239,1,2,1,30,26,0,10,0
7240,0,0,1,0,0,408,0,234
7240,0,1,1,500,396,395,154,224
7240,0,2,1,1000,361,0,232,0
7240,1,0,1,-30,0,23,0,9
7240,1,1,1,0,25,24,12,14
7240,1,2,1,30,23,0,13,0
7241,0,0,1,0,0,412,0,156
7241,0,1,1,500,365,359,188,234
7241,0,2,1,1000,435,0,216,0
7241,1,0,1,-30,0,22,0,10
7241,1,1,1,0,26,21,11,13
7241,1,2,1,30,23,0,11,0
7242,0,0,1,0,0,436,0,219
7242,0,1,1,500,426,442,144,171
7242,0,2,1,1000,355,0,156,0
7242,1,0,1,-30,0,22,0,10
7242,1,1,1,0,25,23,12,9
7242,1,2,1,30,23,0,14,0
7243,0,0,1,0,0,419,0,222
7243,0,1,1,500,366,384,200,200
7243,0,2,1,1000,387,0,227,0
7243,1,0,1,-30,0,26,0,9
7243,1,1,1,0,23,25,11,10
7243,1,2,1,30,25,0,12,0
7244,0,0,1,0,0,419,0,222
7244,0,1,1,500,387,363,200,200
7244,0,2,1,1000,387,0,227,0
7244,1,0,1,-30,0,25,0,12
7244,1,1,1,0,26,23,13,14
7244,1,2,1,30,25,0,11,0
7245,0,0,1,0,0,419,0,222
7245,0,1,1,500,366,384,200,200
7245,0,2,1,1000,387,0,227,0
7245,1,0,1,-30,0,23,0,10
7245,1,1,1,0,26,23,13,14
7245,1,2,1,30,25,0,11,0
7246,0,0,1,0,0,412,0,156
7246,0,1,1,500,365,359,188,234
7246,0,2,1,1000,416,0,174,0
7246,1,0,1,-30,0,22,0,10
7246,1,1,1,0,26,26,13,10
7246,1,2,1,30,22,0,11,0
7247,0,0,1,0,0,482,0,235
7247,0,1,1,500,439,358,206,185
7247,0,2,1,1000,333,0,216,0
7247,1,0,1,-30,0,25,0,9
7247,1,1,1,0,22,25,10,8
7247,1,2,1,30,25,0,15,0
7248,0,0,1,0,0,389,0,165
7248,0,1,1,500,365,438,228,173
7248,0,2,1,1000,411,0,237,0
7248,1,0,1,-30,0,21,0,10
7248,1,1,1,0,26,26,13,10
7248,1,2,1,30,22,0,11,0
7249,0,0,1,0,0,358,0,135
7249,0,1,1,500,420,384,190,238
7249,0,2,1,1000,434,0,206,0
7249,1,0,1,-30,0,24,0,9
7249,1,1,1,0,21,21,12,14
7249,1,2,1,30,26,0,12,0
7250,0,0,1,0,0,389,0,165
7250,0,1,1,500,365,438,228,173
7250,0,2,1,1000,419,0,222,0
7250,1,0,1,-30,0,24,0,9
7250,1,1,1,0,21,21,12,14
7250,1,2,1,30,24,0,11,0
7251,0,0,1,0,0,412,0,156
7251,0,1,1,500,365,359,188,234
7251,0,2,1,1000,416,0,216,0
7251,1,0,1,-30,0,24,0,9
7251,1,1,1,0,21,21,12,14
7251,1,2,1,30,24,0,12,0
7252,0,0,1,0,0,443,0,187
7252,0,1,1,500,384,429,176,247
7252,0,2,1,1000,361,0,248,0
7252,1,0,1,-30,0,24,0,9
7252,1,1,1,0,21,21,12,14
7252,1,2,1,30,24,0,12,0
7253,0,0,1,0,0,401,0,200
7253,0,1,1,500,393,414,186,173
7253,0,2,1,1000,441,0,179,0
7253,1,0,1,-30,0,22,0,14
7253,1,1,1,0,24,21,9,10
7253,1,2,1,30,25,0,14,0
7254,0,0,1,0,0,419,0,222
7254,0,1,1,500,365,385,200,200
7254,0,2,1,1000,341,0,227,0
7254,1,0,1,-30,0,25,0,9
7254,1,1,1,0,25,25,11,11
7254,1,2,1,30,22,0,13,0
7255,0,0,1,0,0,401,0,200
7255,0,1,1,500,393,414,186,173
7255,0,2,1,1000,441,0,179,0
7255,1,0,1,-30,0,25,0,14
7255,1,1,1,0,21,21,14,14
7255,1,2,1,30,23,0,13,0
7256,0,0,1,0,0,389,0,247
7256,0,1,1,500,372,394,166,155
7256,0,2,1,1000,416,0,169,0
7256,1,0,1,-30,0,25,0,9
7256,1,1,1,0,25,25,11,11
7256,1,2,1,30,22,0,13,0
7257,0,0,1,0,0,387,0,244
7257,0,1,1,500,432,383,226,183
7257,0,2,1,1000,409,0,195,0
7257,1,0,1,-30,0,25,0,14
7257,1,1,1,0,21,21,14,14
7257,1,2,1,30,23,0,13,0
7258,0,0,1,0,0,373,0,165
7258,0,1,1,500,366,406,184,228
7258,0,2,1,1000,364,0,163,0
7258,1,0,1,-30,0,23,0,10
7258,1,1,1,0,23,24,12,11
7258,1,2,1,30,24,0,13,0
7259,0,0,1,0,0,419,0,227
7259,0,1,1,500,365,385,200,200
7259,0,2,1,1000,465,0,248,0
7259,1,0,1,-30,0,24,0,9
7259,1,1,1,0,21,21,12,14
7259,1,2,1,30,24,0,12,0
7260,0,0,1,0,0,437,0,191
7260,0,1,1,500,417,386,194,177
7260,0,2,1,1000,476,0,213,0
7260,1,0,1,-30,0,23,0,12
7260,1,1,1,0,21,26,11,14
7260,1,2,1,30,25,0,11,0
7261,0,0,1,0,0,424,0,156
7261,0,1,1,500,349,375,188,234
7261,0,2,1,1000,402,0,226,0
7261,1,0,1,-30,0,22,0,14
7261,1,1,1,0,26,25,12,10
7261,1,2,1,30,26,0,15,0
7262,0,0,1,0,0,419,0,214
7262,0,1,1,500,365,385,200,200
7262,0,2,1,1000,387,0,227,0
7262,1,0,1,-30,0,21,0,9
7262,1,1,1,0,27,21,10,12
7262,1,2,1,30,25,0,12,0
7263,0,0,1,0,0,419,0,227
7263,0,1,1,500,365,385,200,200
7263,0,2,1,1000,387,0,203,0
7263,1,0,1,-30,0,24,0,9
7263,1,1,1,0,21,21,12,14
7263,1,2,1,30,24,0,12,0
7264,0,0,1,0,0,412,0,156
7264,0,1,1,500,365,359,188,234
7264,0,2,1,1000,416,0,226,0
7264,1,0,1,-30,0,19,0,9
7264,1,1,1,0,24,24,14,12
7264,1,2,1,30,26,0,13,0
7265,0,0,1,0,0,407,0,219
7265,0,1,1,500,408,425,126,185
7265,0,2,1,1000,371,0,208,0
7265,1,0,1,-30,0,25,0,9
7265,1,1,1,0,21,25,13,14
7265,1,2,1,30,22,0,14,0
7266,0,0,1,0,0,365,0,189
7266,0,1,1,500,411,442,192,195
7266,0,2,1,1000,403,0,159,0
7266,1,0,1,-30,0,22,0,10
7266,1,1,1,0,25,23,11,11
7266,1,2,1,30,25,0,9,0
7267,0,0,1,0,0,374,0,223
7267,0,1,1,500,405,378,241,210
7267,0,2,1,1000,357,0,243,0
7267,1,0,1,-30,0,22,0,11
7267,1,1,1,0,22,24,11,11
7267,1,2,1,30,25,0,14,0
7268,0,0,1,0,0,419,0,198
7268,0,1,1,500,365,385,200,200
7268,0,2,1,1000,387,0,211,0
7268,1,0,1,-30,0,22,0,11
7268,1,1,1,0,26,22,11,9
7268,1,2,1,30,27,0,12,0
7269,0,0,1,0,0,407,0,184
7269,0,1,1,500,429,404,110,201
7269,0,2,1,1000,369,0,208,0
7269,1,0,1,-30,0,24,0,9
7269,1,1,1,0,21,21,12,14
7269,1,2,1,30,24,0,12,0
7270,0,0,1,0,0,407,0,184
7270,0,1,1,500,408,425,126,185
7270,0,2,1,1000,371,0,208,0
7270,1,0,1,-30,0,24,0,9
7270,1,1,1,0,25,23,10,12
7270,1,2,1,30,24,0,11,0
7271,0,0,1,0,0,419,0,227
7271,0,1,1,500,365,385,200,200
7271,0,2,1,1000,387,0,227,0
7271,1,0,1,-30,0,24,0,9
7271,1,1,1,0,25,23,10,12
7271,1,2,1,30,24,0,11,0
7272,0,0,1,0,0,406,0,194
7272,0,1,1,500,354,401,117,228
7272,0,2,1,1000,422,0,186,0
7272,1,0,1,-30,0,24,0,13
7272,1,1,1,0,22,22,9,11
7272,1,2,1,30,25,0,12,0
7273,0,0,1,0,0,461,0,153
7273,0,1,1,500,401,436,159,180
7273,0,2,1,1000,351,0,151,0
7273,1,0,1,-30,0,21,0,9
7273,1,1,1,0,25,23,10,12
7273,1,2,1,30,25,0,12,0
7274,0,0,1,0,0,361,0,195
7274,0,1,1,500,362,373,205,249
7274,0,2,1,1000,396,0,220,0
7274,1,0,1,-30,0,24,0,9
7274,1,1,1,0,25,23,10,12
7274,1,2,1,30,26,0,11,0
7275,0,0,1,0,0,461,0,153
7275,0,1,1,500,401,436,159,180
7275,0,2,1,1000,383,0,151,0
7275,1,0,1,-30,0,23,0,13
7275,1,1,1,0,22,24,14,9
7275,1,2,1,30,23,0,14,0
7276,0,0,1,0,0,403,0,236
7276,0,1,1,500,355,397,237,159
7276,0,2,1,1000,417,0,205,0
7276,1,0,1,-30,0,25,0,13
7276,1,1,1,0,23,22,13,10
7276,1,2,1,30,22,0,13,0
7277,0,0,1,0,0,387,0,204
7277,0,1,1,500,412,425,218,218
7277,0,2,1,1000,355,0,214,0
7277,1,0,1,-30,0,20,0,9
7277,1,1,1,0,26,23,9,11
7277,1,2,1,30,26,0,10,0
7278,0,0,1,0,0,383,0,162
7278,0,1,1,500,375,437,201,194
7278,0,2,1,1000,461,0,216,0
7278,1,0,1,-30,0,24,0,9
7278,1,1,1,0,21,21,12,14
7278,1,2,1,30,24,0,12,0
7279,0,0,1,0,0,335,0,177
7279,0,1,1,500,446,393,212,211
7279,0,2,1,1000,368,0,163,0
7279,1,0,1,-30,0,22,0,9
7279,1,1,1,0,26,23,9,11
7279,1,2,1,30,26,0,10,0
7280,0,0,1,0,0,419,0,222
7280,0,1,1,500,365,385,200,200
7280,0,2,1,1000,387,0,227,0
7280,1,0,1,-30,0,21,0,14
7280,1,1,1,0,21,21,11,11
7280,1,2,1,30,24,0,13,0
7281,0,0,1,0,0,424,0,259
7281,0,1,1,500,407,461,240,232
7281,0,2,1,1000,354,0,213,0
7281,1,0,1,-30,0,22,0,11
7281,1,1,1,0,24,25,13,11
7281,1,2,1,30,26,0,9,0
7282,0,0,1,0,0,419,0,222
7282,0,1,1,500,365,385,200,200
7282,0,2,1,1000,387,0,227,0
7282,1,0,1,-30,0,23,0,10
7282,1,1,1,0,22,21,16,7
7282,1,2,1,30,25,0,13,0
7283,0,0,1,0,0,424,0,222
7283,0,1,1,500,407,461,240,232
7283,0,2,1,1000,354,0,213,0
7283,1,0,1,-30,0,22,0,13
7283,1,1,1,0,26,23,10,10
7283,1,2,1,30,23,0,9,0
7284,0,0,1,0,0,443,0,171
7284,0,1,1,500,367,373,216,175
7284,0,2,1,1000,438,0,220,0
7284,1,0,1,-30,0,21,0,10
7284,1,1,1,0,22,22,9,10
7284,1,2,1,30,24,0,12,0
7285,0,0,1,0,0,419,0,227
7285,0,1,1,500,365,385,200,200
7285,0,2,1,1000,387,0,227,0
7285,1,0,1,-30,0,22,0,10
7285,1,1,1,0,26,21,11,13
7285,1,2,1,30,25,0,11,0
7286,0,0,1,0,0,419,0,222
7286,0,1,1,500,337,357,248,152
7286,0,2,1,1000,387,0,227,0
7286,1,0,1,-30,0,25,0,14
7286,1,1,1,0,24,24,13,9
7286,1,2,1,30,22,0,14,0
7287,0,0,1,0,0,432,0,217
7287,0,1,1,500,353,404,253,190
7287,0,2,1,1000,372,0,199,0
7287,1,0,1,-30,0,21,0,15
7287,1,1,1,0,24,22,11,14
7287,1,2,1,30,23,0,10,0
7288,0,0,1,0,0,366,0,179
7288,0,1,1,500,408,425,126,185
7288,0,2,1,1000,371,0,208,0
7288,1,0,1,-30,0,21,0,10
7288,1,1,1,0,23,25,9,12
7288,1,2,1,30,25,0,10,0
7289,0,0,1,0,0,435,0,245
7289,0,1,1,500,414,421,221,153
7289,0,2,1,1000,395,0,225,0
7289,1,0,1,-30,0,23,0,12
7289,1,1,1,0,22,22,9,10
7289,1,2,1,30,26,0,13,0
7290,0,0,1,0,0,386,0,207
7290,0,1,1,500,432,417,225,198
7290,0,2,1,1000,410,0,207,0
7290,1,0,1,-30,0,22,0,8
7290,1,1,1,0,26,21,11,13
7290,1,2,1,30,25,0,11,0
7291,0,0,1,0,0,353,0,224
7291,0,1,1,500,370,432,134,244
7291,0,2,1,1000,353,0,152,0
7291,1,0,1,-30,0,26,0,13
7291,1,1,1,0,24,25,15,10
7291,1,2,1,30,28,0,14,0
7292,0,0,1,0,0,419,0,227
7292,0,1,1,500,365,385,200,200
7292,0,2,1,1000,387,0,227,0
7292,1,0,1,-30,0,24,0,9
7292,1,1,1,0,21,21,12,14
7292,1,2,1,30,24,0,12,0
7293,0,0,1,0,0,353,0,220
7293,0,1,1,500,370,432,174,204
7293,0,2,1,1000,353,0,152,0
7293,1,0,1,-30,0,22,0,13
7293,1,1,1,0,24,21,9,10
7293,1,2,1,30,25,0,14,0
7294,0,0,1,0,0,361,0,224
7294,0,1,1,500,362,373,238,282
7294,0,2,1,1000,396,0,220,0
7294,1,0,1,-30,0,24,0,9
7294,1,1,1,0,21,21,12,14
7294,1,2,1,30,24,0,12,0
7295,0,0,1,0,0,361,0,195
7295,0,1,1,500,362,373,241,279
7295,0,2,1,1000,396,0,220,0
7295,1,0,1,-30,0,22,0,13
7295,1,1,1,0,24,21,9,10
7295,1,2,1,30,25,0,15,0
7296,0,0,1,0,0,415,0,169
7296,0,1,1,500,342,321,167,210
7296,0,2,1,1000,410,0,208,0
7296,1,0,1,-30,0,25,0,11
7296,1,1,1,0,19,28,12,9
7296,1,2,1,30,22,0,12,0
7297,0,0,1,0,0,419,0,222
7297,0,1,1,500,365,385,200,200
7297,0,2,1,1000,387,0,213,0
7297,1,0,1,-30,0,24,0,9
7297,1,1,1,0,21,21,12,14
7297,1,2,1,30,24,0,13,0
7298,0,0,1,0,0,406,0,194
7298,0,1,1,500,354,401,117,228
7298,0,2,1,1000,422,0,166,0
7298,1,0,1,-30,0,22,0,13
7298,1,1,1,0,24,21,9,10
7298,1,2,1,30,25,0,14,0
7299,0,0,1,0,0,403,0,156
7299,0,1,1,500,387,376,241,216
7299,0,2,1,1000,412,0,227,0
7299,1,0,1,-30,0,22,0,10
7299,1,1,1,0,24,25,12,11
7299,1,2,1,30,23,0,11,0
7300,0,0,1,0,0,406,0,194
7300,0,1,1,500,354,401,117,228
7300,0,2,1,1000,422,0,166,0
7300,1,0,1,-30,0,24,0,7
7300,1,1,1,0,21,21,14,12
7300,1,2,1,30,24,0,12,0
7301,0,0,1,0,0,369,0,211
7301,0,1,1,500,444,417,188,205
7301,0,2,1,1000,332,0,285,0
7301,1,0,1,-30,0,25,0,9
7301,1,1,1,0,21,25,13,14
7301,1,2,1,30,22,0,13,0
7302,0,0,1,0,0,422,0,215
7302,0,1,1,500,345,480,224,227
7302,0,2,1,1000,370,0,216,0
7302,1,0,1,-30,0,23,0,14
7302,1,1,1,0,24,25,11,9
7302,1,2,1,30,23,0,14,0
7303,0,0,1,0,0,388,0,222
7303,0,1,1,500,417,400,224,197
7303,0,2,1,1000,399,0,151,0
7303,1,0,1,-30,0,25,0,9
7303,1,1,1,0,21,25,13,14
7303,1,2,1,30,22,0,14,0
7304,0,0,1,0,0,412,0,156
7304,0,1,1,500,365,359,188,234
7304,0,2,1,1000,435,0,216,0
7304,1,0,1,-30,0,26,0,14
7304,1,1,1,0,22,24,9,9
7304,1,2,1,30,24,0,12,0
7305,0,0,1,0,0,386,0,207
7305,0,1,1,500,432,417,225,198
7305,0,2,1,1000,410,0,224,0
7305,1,0,1,-30,0,22,0,14
7305,1,1,1,0,24,26,11,13
7305,1,2,1,30,28,0,12,0
7306,0,0,1,0,0,412,0,156
7306,0,1,1,500,365,359,188,234
7306,0,2,1,1000,435,0,216,0
7306,1,0,1,-30,0,24,0,9
7306,1,1,1,0,24,24,10,12
7306,1,2,1,30,26,0,11,0
7307,0,0,1,0,0,391,0,203
7307,0,1,1,500,439,437,125,179
7307,0,2,1,1000,331,0,188,0
